# Prompts for fixing all data quality issues
# Copy and paste these prompts into Cursor chat when working on each file
# Format: Record ID | File Path | Issue Count | Prompt

datakentacuk | GB/GB-ENG/scientific/datakentacuk.yaml | 4 issues | Fix all data quality issues for datakentacuk. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
datacatliverpoolacuk | GB/GB-ENG/scientific/datacatliverpoolacuk.yaml | 4 issues | Fix all data quality issues for datacatliverpoolacuk. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
oclcarsmgovmy | MY/Federal/geo/oclcarsmgovmy.yaml | 4 issues | Fix all data quality issues for oclcarsmgovmy. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
gobiernoabiertocordobagobar | AR/AR-X/opendata/gobiernoabiertocordobagobar.yaml | 4 issues | Fix all data quality issues for gobiernoabiertocordobagobar. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
goyctedatospaisdigitalmodernizaciongobar | AR/AR-W/opendata/goyctedatospaisdigitalmodernizaciongobar.yaml | 4 issues | Fix all data quality issues for goyctedatospaisdigitalmodernizaciongobar. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
dipecjujuygobar | AR/AR-Y/geo/dipecjujuygobar.yaml | 4 issues | Fix all data quality issues for dipecjujuygobar. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
datosabiertosolavarriagovar | AR/AR-B/opendata/datosabiertosolavarriagovar.yaml | 4 issues | Fix all data quality issues for datosabiertosolavarriagovar. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
geonetworkidebagbagobar | AR/AR-B/geo/geonetworkidebagbagobar.yaml | 4 issues | Fix all data quality issues for geonetworkidebagbagobar. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
ideconcordiagobar | AR/geo/ideconcordiagobar.yaml | 4 issues | Fix all data quality issues for ideconcordiagobar. Issues: MISSING_TOPICS, MISSING_OWNER_LINK, MISSING_IDENTIFIERS, and 1 more
datosabiertosvialidadgobar | AR/Federal/geo/datosabiertosvialidadgobar.yaml | 4 issues | Fix all data quality issues for datosabiertosvialidadgobar. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
sediciunlpeduar | AR/Federal/scientific/sediciunlpeduar.yaml | 4 issues | Fix all data quality issues for sediciunlpeduar. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
municipiosigrionegrogovar | AR/AR-R/geo/municipiosigrionegrogovar.yaml | 4 issues | Fix all data quality issues for municipiosigrionegrogovar. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
appsiborgbz | BZ/indicators/appsiborgbz.yaml | 4 issues | Fix all data quality issues for appsiborgbz. Issues: MISSING_TOPICS, MISSING_DESCRIPTION, MISSING_IDENTIFIERS, and 1 more
datamaitlandnswgovau | AU/AU-NSW/opendata/datamaitlandnswgovau.yaml | 4 issues | Fix all data quality issues for datamaitlandnswgovau. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
opendatanewcastlenswiaropendatasoftcom | AU/AU-NSW/opendata/opendatanewcastlenswiaropendatasoftcom.yaml | 4 issues | Fix all data quality issues for opendatanewcastlenswiaropendatasoftcom. Issues: MISSING_DESCRIPTION, MISSING_OWNER_LINK, MISSING_IDENTIFIERS, and 1 more
datafcnswopendataarcgiscom | AU/geo/datafcnswopendataarcgiscom.yaml | 4 issues | Fix all data quality issues for datafcnswopendataarcgiscom. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
datamaintenanceorgau | AU/Federal/opendata/datamaintenanceorgau.yaml | 4 issues | Fix all data quality issues for datamaintenanceorgau. Issues: MISSING_TOPICS, MISSING_DESCRIPTION, MISSING_IDENTIFIERS, and 1 more
portalauscopeorgau | AU/Federal/geo/portalauscopeorgau.yaml | 4 issues | Fix all data quality issues for portalauscopeorgau. Issues: MISSING_DESCRIPTION, MISSING_OWNER_LINK, MISSING_IDENTIFIERS, and 1 more
desearistotlecloudio | AU/Federal/metadata/desearistotlecloudio.yaml | 4 issues | Fix all data quality issues for desearistotlecloudio. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
storeercmonasheduau | AU/Federal/scientific/storeercmonasheduau.yaml | 4 issues | Fix all data quality issues for storeercmonasheduau. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
figsharemqeduau | AU/Federal/scientific/figsharemqeduau.yaml | 4 issues | Fix all data quality issues for figsharemqeduau. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
mcrifigsharecom | AU/Federal/scientific/mcrifigsharecom.yaml | 4 issues | Fix all data quality issues for mcrifigsharecom. Issues: MISSING_TOPICS, MISSING_LANGS, MISSING_IDENTIFIERS, and 1 more
codeforcroatiaopendatasoftcom | HR/Federal/opendata/codeforcroatiaopendatasoftcom.yaml | 4 issues | Fix all data quality issues for codeforcroatiaopendatasoftcom. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
portaldgaurfmd | MD/geo/portaldgaurfmd.yaml | 4 issues | Fix all data quality issues for portaldgaurfmd. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
dataihartamd | MD/geo/dataihartamd.yaml | 4 issues | Fix all data quality issues for dataihartamd. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
opendatahu | HU/Federal/opendata/opendatahu.yaml | 4 issues | Fix all data quality issues for opendatahu. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
geonetworkinspirefomihu | HU/Federal/geo/geonetworkinspirefomihu.yaml | 4 issues | Fix all data quality issues for geonetworkinspirefomihu. Issues: MISSING_TOPICS, MISSING_DESCRIPTION, MISSING_IDENTIFIERS, and 1 more
mapsgisvanoordcom | NL/Federal/geo/mapsgisvanoordcom.yaml | 4 issues | Fix all data quality issues for mapsgisvanoordcom. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
nationaalgeoregisternl | NL/Federal/geo/nationaalgeoregisternl.yaml | 4 issues | Fix all data quality issues for nationaalgeoregisternl. Issues: MISSING_TOPICS, MISSING_OWNER_LINK, MISSING_IDENTIFIERS, and 1 more
wooninzichtzwollehubarcgiscom | NL/Federal/geo/wooninzichtzwollehubarcgiscom.yaml | 4 issues | Fix all data quality issues for wooninzichtzwollehubarcgiscom. Issues: MISSING_TAGS, MISSING_OWNER_LINK, MISSING_IDENTIFIERS, and 1 more
opendatahhskhubarcgiscom | NL/Federal/geo/opendatahhskhubarcgiscom.yaml | 4 issues | Fix all data quality issues for opendatahhskhubarcgiscom. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
opengeodatashertogenboschhubarcgiscom | NL/Federal/geo/opengeodatashertogenboschhubarcgiscom.yaml | 4 issues | Fix all data quality issues for opengeodatashertogenboschhubarcgiscom. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
gisgharyshkz | KZ/Federal/geo/gisgharyshkz.yaml | 4 issues | Fix all data quality issues for gisgharyshkz. Issues: MISSING_TOPICS, MISSING_DESCRIPTION, MISSING_IDENTIFIERS, and 1 more
pastureskazniizhikkz | KZ/Federal/geo/pastureskazniizhikkz.yaml | 4 issues | Fix all data quality issues for pastureskazniizhikkz. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
gisbgportsbg | BG/Federal/geo/gisbgportsbg.yaml | 4 issues | Fix all data quality issues for gisbgportsbg. Issues: MISSING_TOPICS, MISSING_DESCRIPTION, MISSING_IDENTIFIERS, and 1 more
heritagebggeographicabghubarcgiscom | BG/Federal/geo/heritagebggeographicabghubarcgiscom.yaml | 4 issues | Fix all data quality issues for heritagebggeographicabghubarcgiscom. Issues: MISSING_TOPICS, MISSING_OWNER_LINK, MISSING_IDENTIFIERS, and 1 more
cdmxopendatasoftcom | MX/MX-CMX/opendata/cdmxopendatasoftcom.yaml | 4 issues | Fix all data quality issues for cdmxopendatasoftcom. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
transparenciachiapasgobmx | MX/MX-CHP/opendata/transparenciachiapasgobmx.yaml | 4 issues | Fix all data quality issues for transparenciachiapasgobmx. Issues: MISSING_DESCRIPTION, MISSING_ENDPOINTS, MISSING_IDENTIFIERS, and 1 more
radlstadtesride6opendataarcgiscom | DE/geo/radlstadtesride6opendataarcgiscom.yaml | 4 issues | Fix all data quality issues for radlstadtesride6opendataarcgiscom. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
wwwgeoportalhessende | DE/DE-HE/geo/wwwgeoportalhessende.yaml | 4 issues | Fix all data quality issues for wwwgeoportalhessende. Issues: MISSING_DESCRIPTION, MISSING_ENDPOINTS, MISSING_IDENTIFIERS, and 1 more
opendatarnvonlinede | DE/DE-BW/opendata/opendatarnvonlinede.yaml | 4 issues | Fix all data quality issues for opendatarnvonlinede. Issues: MISSING_TOPICS, MISSING_DESCRIPTION, MISSING_IDENTIFIERS, and 1 more
fritzfreiburgde | DE/DE-BW/opendata/fritzfreiburgde.yaml | 4 issues | Fix all data quality issues for fritzfreiburgde. Issues: MISSING_TOPICS, MISSING_DESCRIPTION, MISSING_IDENTIFIERS, and 1 more
datenportalulmde | DE/DE-BW/opendata/datenportalulmde.yaml | 4 issues | Fix all data quality issues for datenportalulmde. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
gdigajamatrixde | DE/DE-BW/geo/gdigajamatrixde.yaml | 4 issues | Fix all data quality issues for gdigajamatrixde. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
linkeddatacatalogdwsinformatikunimannheimde | DE/Federal/opendata/linkeddatacatalogdwsinformatikunimannheimde.yaml | 4 issues | Fix all data quality issues for linkeddatacatalogdwsinformatikunimannheimde. Issues: MISSING_TOPICS, MISSING_DESCRIPTION, MISSING_IDENTIFIERS, and 1 more
opendatablede | DE/Federal/opendata/opendatablede.yaml | 4 issues | Fix all data quality issues for opendatablede. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
regionalatlasstatistikportalde | DE/Federal/geo/regionalatlasstatistikportalde.yaml | 4 issues | Fix all data quality issues for regionalatlasstatistikportalde. Issues: MISSING_TOPICS, MISSING_DESCRIPTION, MISSING_IDENTIFIERS, and 1 more
geovdbndeutschebahncom | DE/Federal/geo/geovdbndeutschebahncom.yaml | 4 issues | Fix all data quality issues for geovdbndeutschebahncom. Issues: MISSING_LANGS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
wesselingwheregroupcom | DE/Federal/geo/wesselingwheregroupcom.yaml | 4 issues | Fix all data quality issues for wesselingwheregroupcom. Issues: MISSING_LANGS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
ckanpbhgovbr | BR/BR-MG/opendata/ckanpbhgovbr.yaml | 4 issues | Fix all data quality issues for ckanpbhgovbr. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
dadosufpibr | BR/Federal/opendata/dadosufpibr.yaml | 4 issues | Fix all data quality issues for dadosufpibr. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
metadadosgeoibgegovbr | BR/Federal/geo/metadadosgeoibgegovbr.yaml | 4 issues | Fix all data quality issues for metadadosgeoibgegovbr. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
wmsgeosampaprodam | BR/Federal/geo/wmsgeosampaprodam.yaml | 4 issues | Fix all data quality issues for wmsgeosampaprodam. Issues: MISSING_TOPICS, MISSING_LANGS, MISSING_IDENTIFIERS, and 1 more
geoportalmtimtgovbr | BR/BR-MT/geo/geoportalmtimtgovbr.yaml | 4 issues | Fix all data quality issues for geoportalmtimtgovbr. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
catalogogovernoabertospgovbr | BR/BR-SP/opendata/catalogogovernoabertospgovbr.yaml | 4 issues | Fix all data quality issues for catalogogovernoabertospgovbr. Issues: MISSING_DESCRIPTION, MISSING_OWNER_LINK, MISSING_IDENTIFIERS, and 1 more
registergeoportalregisterundiphubarcgiscom | ID/ID-JT/geo/registergeoportalregisterundiphubarcgiscom.yaml | 4 issues | Fix all data quality issues for registergeoportalregisterundiphubarcgiscom. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
opendatajabarprovgoid | ID/ID-JB/opendata/opendatajabarprovgoid.yaml | 4 issues | Fix all data quality issues for opendatajabarprovgoid. Issues: MISSING_ENDPOINTS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
dataclubgisitbopendataarcgiscom | ID/Federal/geo/dataclubgisitbopendataarcgiscom.yaml | 4 issues | Fix all data quality issues for dataclubgisitbopendataarcgiscom. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
midgsgisprovmalhubarcgiscom | ID/Federal/geo/midgsgisprovmalhubarcgiscom.yaml | 4 issues | Fix all data quality issues for midgsgisprovmalhubarcgiscom. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
simonroomuptdcidcishubarcgiscom | ID/Federal/geo/simonroomuptdcidcishubarcgiscom.yaml | 4 issues | Fix all data quality issues for simonroomuptdcidcishubarcgiscom. Issues: MISSING_TOPICS, MISSING_OWNER_LINK, MISSING_IDENTIFIERS, and 1 more
datalarochesuryonfr | FR/FR-PDL/opendata/datalarochesuryonfr.yaml | 4 issues | Fix all data quality issues for datalarochesuryonfr. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
dataregionreunioncom | FR/FR-974/opendata/dataregionreunioncom.yaml | 4 issues | Fix all data quality issues for dataregionreunioncom. Issues: MISSING_DESCRIPTION, MISSING_OWNER_LINK, MISSING_IDENTIFIERS, and 1 more
geomartiniquefrgeonetwork | FR/FR-972/geo/geomartiniquefrgeonetwork.yaml | 4 issues | Fix all data quality issues for geomartiniquefrgeonetwork. Issues: MISSING_DESCRIPTION, MISSING_OWNER_LINK, MISSING_IDENTIFIERS, and 1 more
bastiaagglomerationcorsicaopendata | FR/FR-20R/opendata/bastiaagglomerationcorsicaopendata.yaml | 4 issues | Fix all data quality issues for bastiaagglomerationcorsicaopendata. Issues: MISSING_DESCRIPTION, MISSING_OWNER_LINK, MISSING_IDENTIFIERS, and 1 more
opendatacaajacciencorsica | FR/FR-20R/geo/opendatacaajacciencorsica.yaml | 4 issues | Fix all data quality issues for opendatacaajacciencorsica. Issues: MISSING_DESCRIPTION, MISSING_OWNER_LINK, MISSING_IDENTIFIERS, and 1 more
dataqualitaircorseopendataarcgiscom | FR/FR-20R/geo/dataqualitaircorseopendataarcgiscom.yaml | 4 issues | Fix all data quality issues for dataqualitaircorseopendataarcgiscom. Issues: MISSING_DESCRIPTION, MISSING_OWNER_LINK, MISSING_IDENTIFIERS, and 1 more
georchestraaccorsefrgeonetwork | FR/FR-20R/geo/georchestraaccorsefrgeonetwork.yaml | 4 issues | Fix all data quality issues for georchestraaccorsefrgeonetwork. Issues: MISSING_DESCRIPTION, MISSING_OWNER_LINK, MISSING_IDENTIFIERS, and 1 more
infogeoctcorsefrgeoportalcatalogmainhomepage | FR/FR-20R/geo/infogeoctcorsefrgeoportalcatalogmainhomepage.yaml | 4 issues | Fix all data quality issues for infogeoctcorsefrgeoportalcatalogmainhomepage. Issues: MISSING_DESCRIPTION, MISSING_OWNER_LINK, MISSING_IDENTIFIERS, and 1 more
piraepfopendata | FR/FR-PF/opendata/piraepfopendata.yaml | 4 issues | Fix all data quality issues for piraepfopendata. Issues: MISSING_DESCRIPTION, MISSING_OWNER_LINK, MISSING_IDENTIFIERS, and 1 more
databretagneenvironnementfr | FR/FR-BRE/opendata/databretagneenvironnementfr.yaml | 4 issues | Fix all data quality issues for databretagneenvironnementfr. Issues: MISSING_DESCRIPTION, MISSING_OWNER_LINK, MISSING_IDENTIFIERS, and 1 more
datavillecessonfr | FR/FR-BRE/opendata/datavillecessonfr.yaml | 4 issues | Fix all data quality issues for datavillecessonfr. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
datailleetvilainefr | FR/FR-BRE/opendata/datailleetvilainefr.yaml | 4 issues | Fix all data quality issues for datailleetvilainefr. Issues: MISSING_DESCRIPTION, MISSING_OWNER_LINK, MISSING_IDENTIFIERS, and 1 more
rudirennesmetropolefr | FR/FR-BRE/opendata/rudirennesmetropolefr.yaml | 4 issues | Fix all data quality issues for rudirennesmetropolefr. Issues: MISSING_DESCRIPTION, MISSING_OWNER_LINK, MISSING_IDENTIFIERS, and 1 more
opendatafinisterefr | FR/FR-BRE/opendata/opendatafinisterefr.yaml | 4 issues | Fix all data quality issues for opendatafinisterefr. Issues: MISSING_DESCRIPTION, MISSING_OWNER_LINK, MISSING_IDENTIFIERS, and 1 more
datarmorcotesdarmorfr | FR/FR-BRE/opendata/datarmorcotesdarmorfr.yaml | 4 issues | Fix all data quality issues for datarmorcotesdarmorfr. Issues: MISSING_DESCRIPTION, MISSING_OWNER_LINK, MISSING_IDENTIFIERS, and 1 more
datavillebondouflefr | FR/FR-IDF/opendata/datavillebondouflefr.yaml | 4 issues | Fix all data quality issues for datavillebondouflefr. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
datasaintpierreduperrayfr | FR/FR-IDF/opendata/datasaintpierreduperrayfr.yaml | 4 issues | Fix all data quality issues for datasaintpierreduperrayfr. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
primiledefrancemobilitesfr | FR/FR-IDF/opendata/primiledefrancemobilitesfr.yaml | 4 issues | Fix all data quality issues for primiledefrancemobilitesfr. Issues: MISSING_DESCRIPTION, MISSING_OWNER_LINK, MISSING_IDENTIFIERS, and 1 more
datacoudraymontceauxfr | FR/FR-IDF/opendata/datacoudraymontceauxfr.yaml | 4 issues | Fix all data quality issues for datacoudraymontceauxfr. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
databassinpompeyfr | FR/FR-GES/opendata/databassinpompeyfr.yaml | 4 issues | Fix all data quality issues for databassinpompeyfr. Issues: MISSING_DESCRIPTION, MISSING_OWNER_LINK, MISSING_IDENTIFIERS, and 1 more
datatroyescmfr | FR/FR-GES/opendata/datatroyescmfr.yaml | 4 issues | Fix all data quality issues for datatroyescmfr. Issues: MISSING_DESCRIPTION, MISSING_OWNER_LINK, MISSING_IDENTIFIERS, and 1 more
karudatacom | FR/FR-971/opendata/karudatacom.yaml | 4 issues | Fix all data quality issues for karudatacom. Issues: MISSING_DESCRIPTION, MISSING_OWNER_LINK, MISSING_IDENTIFIERS, and 1 more
karugeofrgeonetwork | FR/FR-971/geo/karugeofrgeonetwork.yaml | 4 issues | Fix all data quality issues for karugeofrgeonetwork. Issues: MISSING_DESCRIPTION, MISSING_OWNER_LINK, MISSING_IDENTIFIERS, and 1 more
istresfrindexphpid618 | FR/FR-PAC/opendata/istresfrindexphpid618.yaml | 4 issues | Fix all data quality issues for istresfrindexphpid618. Issues: MISSING_DESCRIPTION, MISSING_OWNER_LINK, MISSING_IDENTIFIERS, and 1 more
puydedomefropendatahtml | FR/FR-ARA/opendata/puydedomefropendatahtml.yaml | 4 issues | Fix all data quality issues for puydedomefropendatahtml. Issues: MISSING_DESCRIPTION, MISSING_OWNER_LINK, MISSING_IDENTIFIERS, and 1 more
datasaintetiennemetropolefr | FR/FR-ARA/opendata/datasaintetiennemetropolefr.yaml | 4 issues | Fix all data quality issues for datasaintetiennemetropolefr. Issues: MISSING_DESCRIPTION, MISSING_OWNER_LINK, MISSING_IDENTIFIERS, and 1 more
opendatacraigfr | FR/FR-ARA/geo/opendatacraigfr.yaml | 4 issues | Fix all data quality issues for opendatacraigfr. Issues: MISSING_DESCRIPTION, MISSING_OWNER_LINK, MISSING_IDENTIFIERS, and 1 more
geoidsgeoardechefr | FR/FR-ARA/geo/geoidsgeoardechefr.yaml | 4 issues | Fix all data quality issues for geoidsgeoardechefr. Issues: MISSING_DESCRIPTION, MISSING_OWNER_LINK, MISSING_IDENTIFIERS, and 1 more
dataatmoauraopendataarcgiscom | FR/FR-ARA/geo/dataatmoauraopendataarcgiscom.yaml | 4 issues | Fix all data quality issues for dataatmoauraopendataarcgiscom. Issues: MISSING_DESCRIPTION, MISSING_OWNER_LINK, MISSING_IDENTIFIERS, and 1 more
datagrandlyoncom | FR/FR-ARA/geo/datagrandlyoncom.yaml | 4 issues | Fix all data quality issues for datagrandlyoncom. Issues: MISSING_DESCRIPTION, MISSING_OWNER_LINK, MISSING_IDENTIFIERS, and 1 more
eagreopendatasoftcom | FR/Federal/opendata/eagreopendatasoftcom.yaml | 4 issues | Fix all data quality issues for eagreopendatasoftcom. Issues: MISSING_OWNER_LINK, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
dataesrgouvfr | FR/Federal/opendata/dataesrgouvfr.yaml | 4 issues | Fix all data quality issues for dataesrgouvfr. Issues: MISSING_TOPICS, MISSING_DESCRIPTION, MISSING_IDENTIFIERS, and 1 more
yanncmyopendatasoftcom | FR/Federal/opendata/yanncmyopendatasoftcom.yaml | 4 issues | Fix all data quality issues for yanncmyopendatasoftcom. Issues: MISSING_TOPICS, MISSING_TAGS, MISSING_IDENTIFIERS, and 1 more
